,intercept,game,price,year,rank,geek_rtg,avg_rtg,std_dev,num_voters,players,minutes,age,weight,page_views,thematic,strategic,them*strat,all_plays,this_month
563,1,The Big Book of Madness,33.85,2015,887,6.6,6.95,1.32,5907,5.0,90.0,12.0,2.7,482512.0,0.0,1.0,0.0,13458.0,53.0
564,1,Wilderness War,59.99,2001,888,6.599,7.71,1.34,1725,2.0,180.0,12.0,3.29,429268.0,0.0,0.0,0.0,2314.0,5.0
565,1,Vinci,144.0,1999,889,6.599,7.08,1.35,3959,6.0,90.0,14.0,2.78,370909.0,0.0,1.0,0.0,6185.0,5.0
566,1,When I Dream,34.42,2016,890,6.599,7.05,1.3,4336,10.0,40.0,8.0,1.15,274210.0,0.0,0.0,0.0,10856.0,40.0
567,1,"Hey, That's My Fish!",11.59,2003,891,6.596,6.7,1.12,19812,4.0,20.0,8.0,1.46,676016.0,0.0,0.0,0.0,84329.0,221.0
568,1,Ticket to Ride: New York,19.99,2018,892,6.596,7.0,1.16,5033,4.0,15.0,8.0,1.25,174340.0,0.0,0.0,0.0,23426.0,176.0
569,1,Falling Sky: The Gallic Revolt Against Caesar,67.1,2016,893,6.595,7.89,1.35,1470,4.0,360.0,14.0,4.01,464103.0,0.0,0.0,0.0,2892.0,17.0
570,1,Zendo,31.6,2001,894,6.595,7.25,1.63,2792,5.0,60.0,8.0,2.54,285519.0,0.0,0.0,0.0,15911.0,38.0
571,1,NMBR 9,20.78,2017,895,6.595,6.91,1.23,6082,4.0,20.0,8.0,1.22,210131.0,0.0,0.0,0.0,51241.0,279.0
572,1,Via Nebula,24.95,2016,899,6.592,7.05,1.14,4003,4.0,60.0,12.0,2.23,319813.0,0.0,1.0,0.0,10896.0,39.0
573,1,Riverboat,28.0,2017,901,6.589,7.48,1.08,2043,4.0,90.0,10.0,2.9,199955.0,0.0,1.0,0.0,5100.0,57.0
574,1,Herbaceous,19.48,2017,902,6.589,7.1,1.13,3885,4.0,20.0,8.0,1.17,222595.0,0.0,0.0,0.0,30321.0,322.0
575,1,ICECOOL,19.99,2016,905,6.588,6.82,1.26,8803,4.0,30.0,6.0,1.02,313134.0,0.0,0.0,0.0,35991.0,254.0
576,1,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",36.41,2017,907,6.588,7.64,1.32,1773,4.0,180.0,14.0,2.96,344380.0,0.0,1.0,0.0,4073.0,19.0
577,1,Empires of the Void II,53.52,2018,908,6.588,7.52,1.39,1995,5.0,180.0,13.0,3.46,386415.0,0.0,1.0,0.0,3637.0,29.0
578,1,Wildlands,80.0,2018,912,6.586,7.3,1.36,2669,4.0,60.0,14.0,2.11,482490.0,0.0,1.0,0.0,8013.0,44.0
579,1,The Lord of the Rings,49.95,2000,913,6.585,6.75,1.47,14598,5.0,90.0,12.0,2.57,1202684.0,1.0,0.0,0.0,25303.0,35.0
580,1,Smash Up,34.99,2012,918,6.58,6.74,1.5,24357,4.0,45.0,12.0,2.07,1203419.0,0.0,1.0,0.0,65211.0,171.0
581,1,Battles of Westeros,194.99,2010,919,6.579,7.26,1.48,2846,2.0,120.0,12.0,3.22,720264.0,1.0,0.0,0.0,4560.0,2.0
582,1,China,32.91,2005,920,6.579,6.98,1.18,4367,5.0,45.0,12.0,2.29,299175.0,0.0,1.0,0.0,11558.0,20.0
583,1,Battle Cry,255.55,1999,921,6.579,7.15,1.37,3449,2.0,45.0,10.0,2.1,519066.0,0.0,0.0,0.0,7842.0,11.0
584,1,Undaunted: North Africa,40.0,2020,922,6.579,7.96,1.31,1398,2.0,60.0,14.0,2.32,241323.0,0.0,0.0,0.0,3685.0,134.0
585,1,Cat Lady,24.99,2017,923,6.578,7.08,1.18,3953,4.0,30.0,8.0,1.47,212789.0,0.0,0.0,0.0,21186.0,319.0
586,1,Massive Darkness,289.95,2017,924,6.578,7.22,1.62,4174,6.0,120.0,14.0,2.54,1580491.0,1.0,0.0,0.0,10252.0,49.0
587,1,Chronicles of Crime: 1400,24.87,2020,925,6.576,7.97,1.25,1520,4.0,90.0,14.0,2.19,99130.0,1.0,0.0,0.0,3656.0,159.0
588,1,Detective: City of Angels,104.35,2019,926,6.576,7.98,1.43,1330,5.0,150.0,14.0,2.35,278541.0,1.0,0.0,0.0,4482.0,100.0
589,1,Quarriors!,45.96,2011,928,6.574,6.75,1.43,13287,4.0,30.0,14.0,1.97,859914.0,0.0,1.0,0.0,54024.0,49.0
590,1,Paper Tales,33.9,2017,929,6.574,7.07,1.28,3718,5.0,30.0,12.0,2.13,290142.0,0.0,1.0,0.0,12301.0,143.0
591,1,Meadow,63.0,2021,931,6.573,7.99,1.19,1384,4.0,90.0,10.0,2.21,174161.0,0.0,1.0,0.0,4808.0,803.0
592,1,Anno 1800,69.95,2020,933,6.571,7.88,1.15,1405,4.0,120.0,12.0,3.17,276171.0,0.0,1.0,0.0,4347.0,287.0
593,1,Dream Home,34.18,2016,935,6.569,6.91,1.16,5888,4.0,30.0,7.0,1.66,316542.0,0.0,0.0,0.0,24485.0,127.0
594,1,Red Rising,40.0,2021,936,6.569,7.3,1.53,2765,6.0,60.0,14.0,2.27,387108.0,0.0,1.0,0.0,12586.0,739.0
595,1,Circadians: First Light,54.53,2019,937,6.569,7.74,1.14,1578,4.0,90.0,12.0,3.45,196811.0,0.0,1.0,0.0,4374.0,102.0
596,1,Eight-Minute Empire: Legends,23.08,2013,938,6.569,6.96,1.16,4684,4.0,32.0,13.0,1.97,279562.0,0.0,1.0,0.0,10074.0,34.0
597,1,Wendake,48.9,2017,944,6.566,7.54,1.25,1856,4.0,120.0,14.0,3.59,205320.0,0.0,1.0,0.0,4102.0,18.0
598,1,1812: The Invasion of Canada,139.95,2012,947,6.564,7.34,1.23,2253,5.0,90.0,10.0,2.18,322552.0,0.0,1.0,0.0,4632.0,5.0
599,1,Sons of Anarchy: Men of Mayhem,39.99,2014,949,6.56,7.29,1.35,2649,4.0,90.0,13.0,2.53,314660.0,1.0,0.0,0.0,4310.0,8.0
600,1,Princes of the Renaissance,60.0,2003,951,6.56,7.35,1.49,2194,6.0,180.0,12.0,3.51,362301.0,0.0,1.0,0.0,3128.0,2.0
601,1,Irish Gauge,27.97,2014,952,6.559,7.37,1.21,2131,5.0,60.0,12.0,2.39,235053.0,0.0,1.0,0.0,6209.0,123.0
602,1,Level 7 [Omega Protocol],80.0,2013,954,6.558,7.46,1.38,2017,6.0,90.0,14.0,3.14,463769.0,1.0,1.0,1.0,2579.0,3.0
603,1,Unlock!: Escape Adventures – Squeek & Sausage,9.99,2017,956,6.557,7.19,1.32,2734,6.0,75.0,10.0,2.13,58260.0,1.0,0.0,0.0,3400.0,12.0
604,1,Legend of the Five Rings: The Card Game,14.96,2017,957,6.557,7.46,1.7,2320,2.0,90.0,14.0,4.01,382898.0,0.0,0.0,0.0,15324.0,18.0
605,1,Project: ELITE,99.99,2020,959,6.556,8.1,1.41,1173,6.0,60.0,14.0,2.42,230252.0,1.0,0.0,0.0,3770.0,93.0
606,1,Animal Upon Animal,24.99,2005,961,6.554,6.81,1.17,7395,4.0,15.0,4.0,1.04,332031.0,0.0,0.0,0.0,46785.0,178.0
607,1,Reavers of Midgard,56.9,2019,962,6.554,7.49,1.32,1950,4.0,120.0,14.0,2.9,235124.0,0.0,1.0,0.0,4432.0,80.0
608,1,Coconuts,30.0,2013,963,6.553,7.04,1.29,3866,4.0,20.0,6.0,1.04,251348.0,0.0,0.0,0.0,31537.0,151.0
609,1,Archaeology: The New Expedition,19.99,2016,964,6.552,7.16,1.16,3031,5.0,20.0,10.0,1.29,207468.0,0.0,0.0,0.0,12981.0,107.0
610,1,Tsuro,39.95,2004,966,6.551,6.67,1.33,24126,8.0,20.0,8.0,1.24,796398.0,0.0,0.0,0.0,111945.0,476.0
611,1,Primordial Soup,120.0,1997,967,6.551,6.94,1.32,4583,4.0,90.0,12.0,2.73,297495.0,0.0,1.0,0.0,6032.0,15.0
612,1,Caylus 1303,29.99,2019,968,6.551,7.61,1.27,1674,5.0,90.0,12.0,2.91,200071.0,0.0,1.0,0.0,3388.0,79.0
613,1,Ghost Fightin' Treasure Hunters,34.61,2013,970,6.551,7.16,1.19,3094,4.0,30.0,8.0,1.64,308588.0,0.0,0.0,0.0,13301.0,89.0
614,1,Whistle Stop,37.45,2017,971,6.55,7.13,1.24,3050,5.0,75.0,13.0,2.79,243616.0,0.0,1.0,0.0,7780.0,26.0
615,1,Mottainai,14.46,2015,974,6.549,7.03,1.53,3636,5.0,30.0,13.0,3.1,395332.0,0.0,1.0,0.0,19085.0,166.0
616,1,Fog of Love,49.95,2017,975,6.548,6.89,1.63,5864,2.0,120.0,17.0,2.24,517913.0,1.0,0.0,0.0,9112.0,42.0
617,1,Power Grid: Factory Manager,46.94,2009,976,6.547,6.85,1.34,5847,5.0,60.0,12.0,3.0,421983.0,0.0,1.0,0.0,10188.0,13.0
618,1,Manoeuvre,109.99,2008,978,6.546,7.29,1.41,2362,2.0,60.0,12.0,2.11,365467.0,0.0,0.0,0.0,7326.0,11.0
619,1,Vikings Gone Wild,42.95,2017,979,6.546,7.19,1.34,3220,4.0,90.0,10.0,2.24,273562.0,0.0,1.0,0.0,7085.0,27.0
620,1,Risk: Star Wars Edition,38.89,2015,980,6.546,7.02,1.23,3819,4.0,45.0,10.0,1.85,314101.0,1.0,0.0,0.0,8933.0,20.0
621,1,Steam Park,40.0,2013,981,6.546,6.87,1.22,5616,4.0,60.0,10.0,2.12,334200.0,0.0,0.0,0.0,10618.0,27.0
622,1,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",74.99,2010,982,6.545,7.78,1.34,1460,2.0,120.0,12.0,2.46,390163.0,0.0,0.0,0.0,3582.0,11.0
623,1,Santa Monica,32.96,2020,983,6.544,7.44,1.1,1981,4.0,40.0,14.0,2.19,179922.0,0.0,1.0,0.0,6378.0,290.0
624,1,Andean Abyss,56.73,2012,985,6.543,7.61,1.42,1712,4.0,360.0,12.0,3.79,420812.0,0.0,0.0,0.0,3033.0,13.0
625,1,Quarto,34.99,1991,988,6.54,6.86,1.35,6157,2.0,20.0,8.0,1.93,324923.0,0.0,0.0,0.0,31125.0,211.0
626,1,Duelosaur Island,250.0,2018,992,6.539,7.18,1.26,2806,2.0,45.0,10.0,2.32,189509.0,0.0,1.0,0.0,6636.0,48.0
627,1,Explorers of the North Sea,40.9,2016,993,6.538,7.33,1.16,2276,4.0,60.0,12.0,2.14,236067.0,0.0,1.0,0.0,7285.0,52.0
628,1,The Reckoners,86.1,2018,994,6.538,7.76,1.36,1539,6.0,100.0,13.0,2.7,215908.0,1.0,0.0,0.0,4542.0,43.0
629,1,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,35.82,2014,995,6.537,7.3,1.55,2473,4.0,90.0,13.0,2.94,331756.0,1.0,0.0,0.0,17411.0,25.0
630,1,Merlin,59.75,2017,996,6.536,7.12,1.41,3037,4.0,75.0,14.0,3.09,385806.0,0.0,1.0,0.0,8529.0,72.0
631,1,Plague Inc.: The Board Game,43.49,2017,997,6.534,7.47,1.4,2718,4.0,60.0,14.0,2.16,236441.0,0.0,1.0,0.0,6643.0,28.0
632,1,Blueprints,29.99,2013,999,6.532,6.82,1.12,6271,4.0,30.0,14.0,1.68,263773.0,0.0,0.0,0.0,20012.0,46.0
633,1,Catan Card Game,132.0,1996,1002,6.531,6.71,1.41,13199,2.0,120.0,10.0,2.45,516610.0,0.0,1.0,0.0,19880.0,49.0
634,1,The Prodigals Club,38.33,2015,1004,6.531,7.3,1.21,2208,5.0,100.0,14.0,3.26,206999.0,0.0,1.0,0.0,4330.0,24.0
635,1,Claustrophobia 1643,399.95,2019,1005,6.53,8.08,1.36,1231,2.0,90.0,14.0,2.6,304708.0,1.0,0.0,0.0,2715.0,22.0
636,1,Ecos: First Continent,41.4,2019,1006,6.529,7.18,1.38,2698,6.0,75.0,14.0,2.64,254823.0,0.0,1.0,0.0,7640.0,107.0
638,1,Ninjato,199.99,2011,1010,6.527,7.18,1.27,2632,4.0,60.0,12.0,2.76,305439.0,0.0,1.0,0.0,5884.0,7.0
639,1,Forum Trajanum,79.95,2018,1011,6.526,7.31,1.32,2210,4.0,120.0,12.0,3.49,253263.0,0.0,1.0,0.0,7145.0,68.0
640,1,Imperium: Classics,44.23,2021,1012,6.526,7.95,1.49,1299,4.0,120.0,14.0,3.49,386375.0,0.0,1.0,0.0,5767.0,798.0
641,1,Era: Medieval Age,79.99,2019,1015,6.524,7.25,1.29,2453,4.0,60.0,8.0,2.3,335914.0,0.0,1.0,0.0,8278.0,158.0
642,1,Cockroach Poker,36.73,2004,1016,6.524,6.74,1.47,9387,6.0,20.0,8.0,1.12,372127.0,0.0,0.0,0.0,42078.0,313.0
643,1,Kraftwagen,59.99,2015,1017,6.523,7.26,1.18,2265,4.0,75.0,10.0,2.85,223528.0,0.0,1.0,0.0,5494.0,65.0
644,1,Machi Koro,24.49,2012,1019,6.523,6.63,1.37,27593,4.0,30.0,10.0,1.53,1237210.0,0.0,0.0,0.0,101632.0,384.0
645,1,Strasbourg,199.99,2011,1021,6.52,7.17,1.18,2525,5.0,60.0,12.0,2.74,218304.0,0.0,1.0,0.0,5154.0,16.0
646,1,Hamburgum,60.91,2007,1022,6.52,7.05,1.21,3139,5.0,75.0,12.0,3.08,238612.0,0.0,1.0,0.0,5060.0,9.0
647,1,Rallyman: GT,49.99,2020,1026,6.518,7.35,1.58,2417,6.0,60.0,14.0,2.21,418088.0,1.0,0.0,0.0,20523.0,348.0
648,1,Jump Drive,22.55,2017,1027,6.518,7.02,1.34,3450,4.0,30.0,13.0,2.04,345132.0,0.0,1.0,0.0,33573.0,224.0
649,1,Thunderbolt Apache Leader,115.95,2012,1028,6.518,8.04,1.42,1166,1.0,90.0,12.0,3.19,387810.0,0.0,0.0,0.0,2998.0,17.0
650,1,Agra,49.49,2017,1029,6.517,7.35,1.46,2082,4.0,120.0,12.0,4.35,354070.0,0.0,1.0,0.0,4402.0,23.0
651,1,Black Sonata,26.99,2017,1030,6.517,7.56,1.22,1705,1.0,30.0,12.0,2.09,202442.0,0.0,1.0,0.0,7194.0,159.0
652,1,Fief: France 1429,66.6,2015,1031,6.517,7.45,1.68,2042,6.0,240.0,13.0,3.8,478672.0,0.0,1.0,0.0,2791.0,6.0
653,1,Ticket to Ride: London,14.0,2019,1032,6.517,7.2,1.1,2609,4.0,15.0,8.0,1.28,101949.0,0.0,0.0,0.0,12405.0,174.0
654,1,Carcassonne: South Seas,149.99,2013,1034,6.516,7.08,1.18,3148,5.0,35.0,8.0,1.88,159358.0,0.0,0.0,0.0,10624.0,76.0
655,1,Insider,23.0,2016,1035,6.515,7.1,1.29,2939,8.0,15.0,9.0,1.1,176150.0,0.0,0.0,0.0,24540.0,126.0
656,1,Bloodborne: The Board Game,169.48,2021,1037,6.514,8.05,1.85,1503,4.0,75.0,14.0,2.91,580275.0,1.0,0.0,0.0,5184.0,247.0
657,1,Detective Club,36.95,2018,1041,6.511,7.41,1.25,1964,8.0,45.0,8.0,1.21,202725.0,0.0,0.0,0.0,5176.0,105.0
658,1,Escape from the Aliens in Outer Space,69.45,2010,1043,6.509,6.94,1.34,4096,8.0,45.0,12.0,1.89,367707.0,1.0,1.0,1.0,10108.0,38.0
659,1,The Golden Ages,41.0,2014,1045,6.508,7.28,1.17,2180,4.0,90.0,12.0,2.89,285005.0,0.0,1.0,0.0,5098.0,15.0
660,1,New York 1901,35.9,2015,1046,6.508,6.82,1.18,5628,4.0,60.0,8.0,2.05,416006.0,0.0,0.0,0.0,12068.0,41.0
661,1,Little Town,25.24,2017,1047,6.507,7.27,1.13,2329,4.0,60.0,10.0,2.03,220533.0,0.0,0.0,0.0,8321.0,168.0
662,1,Outfoxed!,18.48,2014,1049,6.506,7.18,1.24,2706,4.0,20.0,5.0,1.12,198539.0,0.0,0.0,0.0,16539.0,173.0
663,1,A Touch of Evil: The Supernatural Game,119.99,2008,1050,6.505,6.97,1.53,4464,8.0,120.0,12.0,2.56,794950.0,1.0,0.0,0.0,8784.0,7.0
664,1,Exit: The Game – The Sinister Mansion,14.95,2018,1051,6.505,7.43,1.28,1804,4.0,90.0,12.0,2.56,52736.0,0.0,0.0,0.0,2373.0,10.0
665,1,The Game,12.99,2015,1053,6.505,6.71,1.33,9008,5.0,20.0,8.0,1.25,419636.0,0.0,0.0,0.0,75482.0,500.0
666,1,Stick 'Em,14.95,1993,1054,6.504,7.04,1.34,3036,8.0,60.0,10.0,1.93,187753.0,0.0,1.0,0.0,12574.0,65.0
667,1,Blokus Duo,14.99,2005,1055,6.504,6.84,1.21,5227,2.0,15.0,5.0,1.7,172365.0,0.0,0.0,0.0,24214.0,53.0
668,1,Santiago de Cuba,99.99,2011,1056,6.504,6.9,1.15,4325,4.0,75.0,10.0,2.15,222726.0,0.0,1.0,0.0,11464.0,21.0
669,1,Planet Steam,69.99,2008,1059,6.503,7.13,1.45,2776,5.0,180.0,14.0,3.76,439672.0,0.0,1.0,0.0,4356.0,1.0
670,1,Men at Work,48.99,2019,1060,6.503,7.31,1.22,2152,5.0,45.0,8.0,1.07,135656.0,0.0,0.0,0.0,8706.0,127.0
671,1,Mythos Tales,39.99,2016,1061,6.503,7.42,1.41,1932,10.0,120.0,13.0,2.21,271105.0,1.0,0.0,0.0,5637.0,31.0
672,1,Whistle Mountain,69.95,2020,1064,6.501,7.83,1.23,1271,4.0,90.0,14.0,3.0,135675.0,0.0,1.0,0.0,3102.0,138.0
673,1,Abomination: The Heir of Frankenstein,47.21,2019,1066,6.499,7.53,1.43,1772,4.0,180.0,13.0,3.27,251425.0,1.0,1.0,1.0,3365.0,53.0
674,1,Smash Up: It's Your Fault!,19.99,2016,1067,6.499,7.53,1.32,1733,2.0,60.0,14.0,2.06,87408.0,0.0,0.0,0.0,843.0,11.0
675,1,A Game of Thrones: The Card Game,42.0,2008,1068,6.498,6.83,1.62,6061,4.0,120.0,12.0,3.25,776338.0,0.0,1.0,0.0,22582.0,5.0
676,1,Disney Villainous: Perfectly Wretched,24.95,2020,1069,6.498,7.87,1.18,1421,3.0,60.0,10.0,2.3,90745.0,0.0,0.0,0.0,985.0,31.0
677,1,Ponzi Scheme,53.0,2015,1072,6.497,7.18,1.38,2429,5.0,90.0,12.0,2.47,174594.0,0.0,1.0,0.0,5962.0,36.0
678,1,Street Masters,79.99,2018,1073,6.496,8.19,1.46,1081,4.0,120.0,14.0,2.83,348746.0,1.0,0.0,0.0,7302.0,100.0
679,1,Tiny Epic Zombies,21.5,2018,1074,6.496,7.01,1.37,4084,5.0,45.0,14.0,2.47,322664.0,1.0,0.0,0.0,8064.0,73.0
680,1,Merchant of Venus,149.99,1988,1077,6.495,7.14,1.53,2666,6.0,180.0,12.0,2.83,519413.0,0.0,1.0,0.0,5480.0,11.0
681,1,Liberté,45.93,1998,1078,6.494,7.12,1.37,2629,6.0,90.0,14.0,3.31,343774.0,0.0,1.0,0.0,4155.0,8.0
682,1,Guildhall,74.95,2012,1079,6.494,6.91,1.25,3974,4.0,45.0,10.0,2.07,253597.0,0.0,1.0,0.0,15104.0,29.0
685,1,Dungeon Twister,139.99,2004,1082,6.492,6.82,1.52,5823,2.0,60.0,11.0,2.88,585971.0,0.0,1.0,0.0,9370.0,5.0
686,1,Viceroy,27.95,2014,1086,6.491,6.82,1.28,5189,4.0,60.0,13.0,2.64,387563.0,0.0,1.0,0.0,12437.0,32.0
687,1,Castle Panic,35.0,2009,1088,6.49,6.65,1.3,14656,6.0,60.0,10.0,1.66,801695.0,0.0,0.0,0.0,39555.0,105.0
688,1,Tiny Epic Dinosaurs,35.0,2020,1089,6.49,7.45,1.16,1771,4.0,60.0,14.0,2.56,163676.0,0.0,1.0,0.0,4591.0,103.0
689,1,Sushi Roll,19.07,2019,1092,6.488,7.14,1.1,2583,5.0,20.0,8.0,1.24,158992.0,0.0,0.0,0.0,10056.0,150.0
690,1,Tidal Blades: Heroes of the Reef,60.0,2020,1093,6.487,7.76,1.46,1440,4.0,90.0,14.0,2.85,309404.0,0.0,1.0,0.0,3286.0,115.0
691,1,Ulm,49.81,2016,1100,6.481,7.05,1.17,2875,4.0,75.0,10.0,2.69,240061.0,0.0,1.0,0.0,7996.0,37.0
692,1,Sentient,79.99,2017,1102,6.481,7.24,1.22,2157,4.0,60.0,12.0,2.25,172566.0,0.0,1.0,0.0,6294.0,34.0
693,1,Orchard: A 9 card solitaire game,15.99,2018,1105,6.478,7.48,1.13,1696,1.0,10.0,8.0,1.17,172871.0,0.0,0.0,0.0,30448.0,848.0
694,1,Fireball Island: The Curse of Vul-Kar,52.98,2018,1106,6.474,6.9,1.47,4660,4.0,60.0,7.0,1.51,467175.0,0.0,0.0,0.0,12889.0,101.0
695,1,Sylvion,29.94,2015,1107,6.474,7.11,1.27,2687,2.0,30.0,10.0,2.05,252123.0,0.0,1.0,0.0,10922.0,24.0
696,1,Royals,29.83,2014,1108,6.474,7.16,1.21,2385,5.0,60.0,10.0,2.24,248598.0,0.0,1.0,0.0,5712.0,11.0
697,1,Fire & Axe: A Viking Saga,32.0,2004,1109,6.472,7.01,1.34,3056,5.0,90.0,12.0,2.67,475344.0,0.0,1.0,0.0,5117.0,6.0
698,1,Ubongo,34.05,2003,1111,6.471,6.7,1.29,8101,4.0,25.0,8.0,1.53,361154.0,0.0,0.0,0.0,26163.0,120.0
699,1,Rurik: Dawn of Kiev,89.99,2019,1116,6.47,7.79,1.29,1338,4.0,120.0,13.0,3.08,221493.0,0.0,1.0,0.0,2749.0,120.0
700,1,A War of Whispers,94.99,2019,1117,6.47,7.47,1.35,1690,4.0,60.0,14.0,2.56,307947.0,0.0,1.0,0.0,3336.0,158.0
701,1,Timeline: Inventions,9.99,2010,1118,6.469,6.71,1.17,7452,8.0,15.0,8.0,1.1,299246.0,0.0,0.0,0.0,29440.0,88.0
702,1,The Magic Labyrinth,34.99,2009,1119,6.468,6.82,1.21,5102,4.0,30.0,6.0,1.23,366928.0,0.0,0.0,0.0,19186.0,77.0
703,1,Exit: The Game – The Sunken Treasure,14.95,2017,1121,6.468,7.11,1.29,2559,4.0,90.0,10.0,1.83,50083.0,0.0,0.0,0.0,3199.0,17.0
704,1,KeyForge: Age of Ascension,11.97,2019,1122,6.468,7.39,1.51,1922,2.0,45.0,14.0,2.67,74944.0,0.0,1.0,0.0,9298.0,116.0
705,1,Ohanami,14.95,2019,1124,6.466,7.35,1.08,1844,4.0,20.0,8.0,1.16,101938.0,0.0,0.0,0.0,11903.0,412.0
706,1,Castell,49.6,2018,1128,6.463,7.49,1.25,1530,4.0,90.0,12.0,3.24,134805.0,0.0,1.0,0.0,3708.0,23.0
707,1,Unlock!: Epic Adventures,29.99,2019,1131,6.46,7.92,1.2,1086,6.0,60.0,10.0,2.18,44635.0,0.0,0.0,0.0,4137.0,89.0
708,1,Titan,389.95,1980,1132,6.459,6.96,1.77,3896,6.0,240.0,12.0,3.46,647265.0,1.0,0.0,0.0,6730.0,4.0
709,1,Babylonia,49.99,2019,1133,6.459,7.7,1.23,1244,4.0,60.0,14.0,2.46,186762.0,0.0,1.0,0.0,4500.0,186.0
710,1,Dead Man's Draw,14.99,2015,1135,6.457,6.85,1.26,4674,4.0,15.0,13.0,1.35,233083.0,0.0,0.0,0.0,32435.0,177.0
711,1,Obscurio,49.99,2019,1136,6.457,7.25,1.34,2120,8.0,40.0,10.0,1.93,225310.0,0.0,0.0,0.0,5031.0,86.0
713,1,Villages of Valeria,29.99,2017,1139,6.455,7.04,1.12,2826,5.0,60.0,14.0,2.35,246664.0,0.0,1.0,0.0,9326.0,30.0
714,1,Starship Catan,199.99,2001,1140,6.454,6.84,1.32,4320,2.0,60.0,12.0,2.47,253241.0,0.0,1.0,0.0,6422.0,9.0
715,1,Exit: The Game – The Forgotten Island,14.79,2017,1141,6.454,7.0,1.4,2953,4.0,90.0,12.0,2.72,62376.0,0.0,0.0,0.0,3621.0,15.0
716,1,Saboteur,9.99,2004,1143,6.453,6.57,1.29,26828,10.0,30.0,8.0,1.32,1078181.0,0.0,0.0,0.0,71770.0,267.0
717,1,The Captain Is Dead,39.11,2014,1144,6.452,7.14,1.35,2600,7.0,90.0,14.0,2.37,320125.0,1.0,1.0,1.0,7039.0,39.0
718,1,Mystery Rummy: Jack the Ripper,49.99,1998,1145,6.451,6.94,1.32,3358,4.0,45.0,10.0,1.75,236844.0,0.0,1.0,0.0,13975.0,26.0
719,1,XenoShyft: Onslaught,119.99,2015,1148,6.451,6.95,1.39,3433,4.0,60.0,13.0,2.66,416143.0,1.0,1.0,1.0,7970.0,17.0
720,1,Ghost Blitz,19.99,2010,1151,6.448,6.71,1.33,7242,8.0,20.0,8.0,1.15,284294.0,0.0,0.0,0.0,26559.0,108.0
721,1,TransAmerica,29.95,2001,1152,6.447,6.67,1.33,7782,6.0,30.0,13.0,1.35,392849.0,0.0,0.0,0.0,36571.0,67.0
722,1,Doom: The Boardgame,184.99,2004,1153,6.446,6.86,1.49,5068,4.0,180.0,12.0,2.91,839663.0,1.0,0.0,0.0,6310.0,6.0
723,1,Keyper,78.99,2017,1154,6.446,7.33,1.27,1752,4.0,120.0,14.0,3.6,257016.0,0.0,1.0,0.0,4085.0,25.0
724,1,Star Trek: Catan,145.0,2012,1155,6.446,7.0,1.36,3329,4.0,75.0,10.0,2.37,278808.0,0.0,1.0,0.0,4321.0,11.0
725,1,Spirits of the Wild,75.99,2018,1157,6.445,7.38,1.1,1779,2.0,30.0,10.0,1.3,128864.0,0.0,0.0,0.0,9266.0,80.0
726,1,Fearsome Floors,44.88,2003,1158,6.445,6.67,1.23,7691,7.0,60.0,10.0,1.82,372015.0,0.0,0.0,0.0,20474.0,62.0
727,1,Say Anything,16.04,2008,1161,6.444,6.74,1.35,5726,8.0,30.0,13.0,1.09,400230.0,0.0,0.0,0.0,14103.0,22.0
728,1,Hellboy: The Board Game,99.99,2019,1164,6.444,7.94,1.42,1428,4.0,90.0,14.0,2.89,404736.0,1.0,0.0,0.0,3324.0,51.0
729,1,The Staufer Dynasty,69.99,2014,1165,6.443,7.16,1.18,2153,5.0,90.0,13.0,2.99,225785.0,0.0,1.0,0.0,4848.0,15.0
730,1,Murano,40.97,2014,1166,6.442,7.21,1.15,2000,4.0,75.0,10.0,2.73,180034.0,0.0,1.0,0.0,5190.0,29.0
731,1,Porta Nigra,39.99,2015,1167,6.442,7.19,1.17,2053,4.0,120.0,12.0,2.99,217408.0,0.0,1.0,0.0,4232.0,14.0
732,1,Maximum Apocalypse,41.95,2018,1168,6.442,7.59,1.31,1621,6.0,90.0,13.0,2.16,317440.0,1.0,0.0,0.0,5255.0,44.0
733,1,Welcome to the Dungeon,13.97,2013,1169,6.441,6.59,1.2,12209,4.0,30.0,10.0,1.23,520134.0,0.0,0.0,0.0,34234.0,121.0
734,1,Star Wars: Legion,99.95,2018,1170,6.441,8.03,1.63,1269,2.0,180.0,14.0,3.37,327141.0,0.0,0.0,0.0,4540.0,89.0
735,1,Asara,99.99,2010,1171,6.44,7.01,1.12,2688,4.0,45.0,9.0,2.35,253940.0,0.0,1.0,0.0,5796.0,7.0
736,1,Cosmic Encounter,59.95,1977,1172,6.439,6.91,1.82,3879,6.0,90.0,12.0,2.37,461675.0,1.0,1.0,1.0,4740.0,5.0
737,1,The Castles of Tuscany,39.1,2020,1173,6.438,7.37,1.19,1700,4.0,60.0,10.0,2.17,247160.0,0.0,1.0,0.0,6459.0,229.0
738,1,Copenhagen,51.23,2019,1174,6.438,7.17,1.17,2203,4.0,40.0,8.0,1.73,151030.0,0.0,0.0,0.0,8646.0,95.0
739,1,Stronghold: 2nd edition,39.87,2015,1176,6.437,7.49,1.33,1515,2.0,90.0,10.0,3.75,310749.0,0.0,1.0,0.0,2149.0,9.0
